city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,pollution
Lucknow,21-12-2021,5,2269.74,0.02,41.13,25.39,7.63,301.47,340.41,9.37,2995.16
Lucknow,22-12-2021,5,2376.56,0.09,42.16,17.7,8.82,372.96,417.31,9.12,3244.72
Lucknow,23-12-2021,5,2937.32,0.46,54.84,9.21,11.44,478.75,531.45,15.71,4039.18
Lucknow,24-12-2021,5,3417.97,22.35,71.29,0.02,31.95,394.94,451.26,66.88,4456.66
Lucknow,25-12-2021,5,2109.53,1.9,39.07,4.38,6.02,346.94,382.85,9.88,2900.57
Lucknow,26-12-2021,5,1588.82,0.01,27.42,29.68,5.13,277.51,300.86,9.5,2238.93
Lucknow,27-12-2021,5,1268.39,0,21.25,38.98,4.05,187.09,204.43,7.35,1731.54
Lucknow,28-12-2021,5,1588.82,0.04,35.64,22.35,5.25,196.37,219.71,9.5,2077.68
Lucknow,29-12-2021,5,827.79,0,9,70.1,4.89,88.28,91.31,3.58,1094.95
Lucknow,30-12-2021,2,540.73,0,9.85,62.94,6.97,17.15,22.63,5.51,665.78
Lucknow,31-12-2021,5,2483.37,36.66,22.28,0,7.15,159.66,202.5,9.88,2921.5
Lucknow,01-01-2022,5,1348.5,0,23.31,52.21,9.3,227.7,253.14,10.26,1924.42
Lucknow,02-01-2022,5,1508.71,0,21.59,54.36,8.23,306.61,330.73,5.51,2235.74
Lucknow,03-01-2022,5,1615.52,0,24.33,58.65,8.82,291.12,315.46,5,2318.9
Lucknow,04-01-2022,5,2777.1,5.2,45.24,0.75,10.25,408.41,464.35,13.3,3724.6
Lucknow,05-01-2022,5,3311.16,21.9,49.35,0.03,9.42,376.45,429.76,11.27,4209.34
Lucknow,06-01-2022,5,1361.85,0,15.25,77.96,6.38,290.63,310.05,6.84,2068.96
Lucknow,07-01-2022,5,1134.87,0,10.97,63.66,4.77,163.54,170.3,4.62,1552.73
Lucknow,08-01-2022,5,1121.52,0,14.74,33.26,4.29,121.9,132.37,5.26,1433.34
Lucknow,09-01-2022,5,867.84,0.03,12.51,19.13,3.22,62.94,70.34,6.21,1042.22
Lucknow,10-01-2022,5,1335.14,5.53,20.73,0.83,4.65,123.62,131.31,12.92,1634.73
Lucknow,11-01-2022,5,2403.26,26.6,21.59,0,15.02,156.87,181.79,26.85,2831.98
Lucknow,12-01-2022,5,1428.6,0.15,29.82,11.62,7.51,156.29,186.56,5.95,1826.5
Lucknow,13-01-2022,5,1441.96,0.02,30.5,27.54,8.11,157.87,185.11,8.36,1859.47
Lucknow,14-01-2022,5,2349.85,3.44,47.98,2.44,8.58,274.1,317.88,10.13,3014.4
Lucknow,15-01-2022,5,1548.77,0.01,29.82,31.83,7.33,221.84,253.04,6.14,2098.78
Lucknow,16-01-2022,5,1321.79,0,22.96,42.56,5.9,211.84,234.19,4.94,1844.18
Lucknow,17-01-2022,5,1535.42,0,25.7,38.98,7.45,222.37,245.89,4.31,2080.12
Lucknow,18-01-2022,5,2643.59,10.73,44.55,0.62,9.78,357.12,416.26,13.68,3496.33
Lucknow,19-01-2022,5,1789.09,0,25.36,44.35,12.52,436.33,465.22,2.85,2775.72
Lucknow,20-01-2022,5,1602.17,0.08,30.85,16.99,7.75,266.31,297.52,5.95,2227.62
Lucknow,21-01-2022,5,1682.28,1.93,26.39,4.47,5.42,199.7,230,10.51,2160.7
Lucknow,22-01-2022,5,1895.9,0,23.99,41.84,5.84,331.91,359.2,9.75,2668.43
Lucknow,23-01-2022,5,1121.52,0,5.91,95.84,4.77,293.83,301.82,2.25,1825.94
Lucknow,24-01-2022,5,1441.96,0.05,16.28,23.96,8.11,210.87,216.88,8.87,1926.98
Lucknow,25-01-2022,5,1401.9,0.02,25.36,25.75,6.56,152.81,175.58,6.97,1794.95
Lucknow,26-01-2022,5,1148.22,0,22.28,50.78,11.92,155.22,175.89,7.35,1571.66
Lucknow,27-01-2022,5,1121.52,0,26.73,37.19,8.58,109.61,130.9,7.22,1441.75
Lucknow,28-01-2022,5,854.49,0,12.68,101.57,15.26,117.26,130.16,6.84,1238.26
Lucknow,29-01-2022,5,761.03,0,17.48,68.66,9.18,87.12,101.8,6.33,1051.6
Lucknow,30-01-2022,5,680.92,0,12.17,77.96,6.97,89.64,101.54,5.57,974.77
Lucknow,31-01-2022,5,1108.17,0.03,25.36,24.32,5.66,115.83,142.61,8.61,1430.59
Lucknow,01-02-2022,5,2216.34,1.47,41.47,4.96,10.61,357.24,406.78,14.69,3053.56
Lucknow,02-02-2022,5,1068.12,0,14.39,77.96,10.37,214.61,240.55,4.88,1630.88
Lucknow,03-02-2022,5,1295.09,0,14.74,87.98,9.18,262.94,308.14,6.9,1984.97
Lucknow,04-02-2022,5,660.9,0,3.21,138.76,8.58,78.8,79.89,2.12,972.26
Lucknow,05-02-2022,5,1148.22,0,19.54,35.76,10.13,89.41,102.78,5.51,1411.35
Lucknow,06-02-2022,5,1789.09,1.48,30.5,3.71,5.25,152.53,178.43,8.99,2169.98
Lucknow,07-02-2022,5,2483.37,7.38,54.15,0.44,29.33,219.44,267.57,68.9,3130.58
Lucknow,08-02-2022,5,3845.21,15.2,61.01,0.11,11.09,414.99,473.72,12.41,4833.74
Lucknow,09-02-2022,5,2136.23,8.61,32.22,0.25,12.64,275.63,343.66,34.45,2843.69
Lucknow,10-02-2022,5,947.95,0,16.62,33.26,5.66,86.05,97.86,5.45,1192.85
Lucknow,11-02-2022,5,907.9,0,15.59,82.97,15.02,163.96,183.38,6.84,1375.66
Lucknow,12-02-2022,5,854.49,0,11.82,105.86,13.47,124.21,141.22,14.44,1265.51
Lucknow,13-02-2022,5,1295.09,0,24.68,33.62,6.62,162.67,190.26,7.16,1720.1
Lucknow,14-02-2022,5,1735.69,0.14,34.27,14.66,7.51,199.06,231.4,9.88,2232.61
Lucknow,15-02-2022,5,2056.12,0.18,39.76,13.23,13.11,304.75,352.83,18.75,2798.73
Lucknow,16-02-2022,5,2056.12,1.76,41.81,3.76,11.56,233.85,281.75,15.2,2645.81
Lucknow,17-02-2022,5,1228.33,0,21.93,60.08,15.97,218.12,246.22,7.66,1798.31
Lucknow,18-02-2022,5,1508.71,0,30.16,37.55,11.68,206.9,242.13,13.68,2050.81
Lucknow,19-02-2022,5,1441.96,0,28.79,31.11,8.82,172.34,202.99,15.07,1901.08
Lucknow,20-02-2022,5,781.06,0,11.48,90.84,12.52,121.57,140.34,18.49,1176.3
Lucknow,21-02-2022,5,1081.47,0.01,21.25,36.12,11.09,110.13,128.21,13.55,1401.83
Lucknow,22-02-2022,5,2857.21,26.38,40.44,0,24.56,249.73,321.56,57.25,3577.13
Lucknow,23-02-2022,5,1068.12,0,6.08,148.77,16.45,204.97,220.11,19.76,1684.26
Lucknow,24-02-2022,5,1001.36,0,9.85,98.71,8.58,161.44,178.18,19.51,1477.63
Lucknow,25-02-2022,5,1895.9,1.26,42.5,3.8,8.7,218.15,251.27,21.79,2443.37
Lucknow,26-02-2022,5,1508.71,0.47,32.22,12.52,6.85,156.8,188.53,17.73,1923.83
Lucknow,27-02-2022,5,700.95,0,8.4,82.97,4.89,51.47,61.01,17.48,927.17
Lucknow,28-02-2022,5,787.73,0,20.91,43.63,16.69,80.13,95.65,13.93,1058.67
Lucknow,01-03-2022,5,1201.63,0,26.73,40.77,10.73,107.02,133.81,17.23,1537.92
Lucknow,02-03-2022,5,1348.5,0,24.33,49.35,8.11,144.19,168.84,21.79,1765.11
Lucknow,03-03-2022,5,1562.12,0,29.47,32.54,9.42,161.95,195.24,20.77,2011.51
Lucknow,04-03-2022,5,2029.42,0.17,42.16,14.13,13.59,192.5,237.56,32.42,2561.95
Lucknow,05-03-2022,5,774.38,0,14.39,82.25,16.21,89.31,107.29,19.51,1103.34
Lucknow,06-03-2022,5,881.2,0,16.11,72.96,9.78,88.77,104.87,20.27,1193.96
Lucknow,07-03-2022,5,1642.23,0.23,31.53,9.66,7.75,148.02,177.14,23.56,2040.12
Lucknow,08-03-2022,5,1068.12,0,24.33,36.48,21.46,160.81,181.8,19.25,1512.25
Lucknow,09-03-2022,5,1001.36,0,18.16,66.52,12.04,126.62,149.08,21.53,1395.31
Lucknow,10-03-2022,5,961.3,0,18.51,64.37,11.21,94.78,116.17,22.8,1289.14
Lucknow,11-03-2022,5,1482.01,0.03,32.56,19.67,11.68,141.96,178.58,29.13,1895.62
Lucknow,12-03-2022,5,854.49,0,15.08,90.12,15.97,93.06,118.46,21.03,1208.21
Lucknow,13-03-2022,5,1482.01,0.1,34.27,12.87,12.99,122.99,162.27,31.41,1858.91
Lucknow,14-03-2022,5,1949.31,6.15,40.78,0.14,24.32,160.6,227.92,61.81,2471.03
Lucknow,15-03-2022,5,1268.39,0,22.96,44.7,15.74,188.51,223,26.35,1789.65
Lucknow,16-03-2022,5,1482.01,0.01,27.42,26.82,11.21,178.04,233.55,28.37,1987.43
Lucknow,17-03-2022,5,2349.85,8.83,45.93,0.17,24.8,236.49,319.73,55.22,3041.02
Lucknow,18-03-2022,5,781.06,0,9.25,90.84,11.44,117.04,133.28,21.53,1164.44
Lucknow,19-03-2022,5,974.66,0,17.65,58.65,8.94,121.92,144.16,22.55,1348.53
Lucknow,20-03-2022,5,1081.47,0,19.02,39.34,10.73,160.78,189.1,25.08,1525.52
Lucknow,21-03-2022,5,1976.01,8.49,37.36,0.15,19.31,167.05,210.56,41.54,2460.47
Lucknow,22-03-2022,5,1054.76,0,18.16,75.1,23.84,164.58,196.58,23.81,1556.83
Lucknow,23-03-2022,5,1214.98,0,28.1,47.92,24.32,124.95,166.25,26.6,1633.12
Lucknow,24-03-2022,5,1415.25,0,30.16,44.35,26.7,167.91,215.06,30.91,1930.34
Lucknow,25-03-2022,5,2456.67,18.55,41.81,0,35.76,191.17,282.87,52.18,3079.01
Lucknow,26-03-2022,5,814.44,0,19.71,62.23,19.55,81.1,113.1,23.31,1133.44
Lucknow,27-03-2022,5,487.33,0,7.54,121.59,14.19,55.95,71.91,14.82,773.33
Lucknow,28-03-2022,5,2029.42,0.84,55.52,3.84,44.35,190.49,263.71,95.25,2683.42
Lucknow,29-03-2022,5,1134.87,0,25.36,53.64,26.23,113.55,161.89,25.33,1540.87
Lucknow,30-03-2022,5,1976.01,0,47.98,27.54,42.44,189.08,288.65,45.09,2616.79
Lucknow,31-03-2022,5,1148.22,0,12.68,63.66,11.56,185.22,230.91,25.84,1678.09
Lucknow,01-04-2022,5,2643.59,6.71,55.52,0.21,42.92,283.6,365.15,72.96,3470.66
Lucknow,02-04-2022,5,1134.87,0,23.99,50.07,23.13,134.16,180.95,27.87,1575.04
Lucknow,03-04-2022,5,1695.63,0,33.59,25.03,23.84,196.56,251,44.08,2269.73
Lucknow,04-04-2022,5,854.49,0,16.96,51.5,15.97,75.47,103.91,25.59,1143.89
Lucknow,05-04-2022,5,1375.2,0,30.16,26.46,26.7,99.71,143.75,30.65,1732.63
Lucknow,06-04-2022,5,1308.44,0,28.1,40.05,23.84,105.66,137.6,29.13,1672.82
Lucknow,07-04-2022,5,1949.31,0.03,44.55,15.2,39.1,144.48,193.71,43.06,2429.44
Lucknow,08-04-2022,5,2403.26,0.02,69.92,14.48,61.04,181.6,244.73,95.25,3070.3
Lucknow,09-04-2022,5,2429.96,0.87,57.58,3.53,49.11,182.04,252.41,56.24,3031.74
Lucknow,10-04-2022,5,1615.52,0,32.9,39.34,30.04,202.28,251.27,37.49,2208.84
Lucknow,11-04-2022,5,1682.28,0,30.85,69.38,50.07,222.43,260.34,34.45,2349.8
Lucknow,12-04-2022,5,1735.69,0,41.47,38.62,49.59,197.95,254.89,36.98,2355.19
Lucknow,13-04-2022,5,1028.06,0,9.17,90.84,11.32,147.58,173.98,24.57,1485.52
Lucknow,14-04-2022,5,2029.42,0,45.93,40.77,30.28,198.06,248.69,48.13,2641.28
Lucknow,15-04-2022,5,1682.28,0,45.93,31.83,38.62,166.13,215.97,40.02,2220.78
Lucknow,16-04-2022,5,1041.41,0,25.02,52.21,21.7,89.7,126.49,30.65,1387.18
Lucknow,17-04-2022,5,867.84,0,17.82,57.94,18.84,76.59,102.04,26.35,1167.42
Lucknow,18-04-2022,5,1214.98,0,31.19,45.06,35.29,75.65,97,32.93,1532.1
Lucknow,19-04-2022,5,1508.71,0.01,34.62,20.21,28.37,105.3,144.94,33.44,1875.6
Lucknow,20-04-2022,5,2590.18,0.05,63.06,12.34,57.7,228.68,312.96,50.66,3315.63
Lucknow,21-04-2022,5,747.68,0,4.93,164.51,12.52,86.48,99.69,20.01,1135.82
Lucknow,22-04-2022,5,2510.07,0.57,63.06,4.69,43.87,175.49,246.52,71.94,3116.21
Lucknow,23-04-2022,5,2056.12,2.37,49.35,1.5,36.72,138.25,226.56,46.61,2557.48
Lucknow,24-04-2022,4,540.73,0,16.11,85.12,36.72,44.86,74.42,20.01,817.97
Lucknow,25-04-2022,5,1068.12,0,23.99,54.36,24.32,81.85,119.97,27.11,1399.72
Lucknow,26-04-2022,5,734.33,0,15.59,78.68,17.88,62.95,105.26,22.29,1036.98
Lucknow,27-04-2022,5,2376.56,0.87,59.63,3.26,46.73,156.83,244.36,53.2,2941.44
Lucknow,28-04-2022,5,1895.9,0,43.87,23.25,43.39,143.96,194.69,38.5,2383.56
Lucknow,29-04-2022,5,934.6,0,8.4,138.76,19.07,132,157.38,23.81,1414.02
Lucknow,30-04-2022,5,1188.28,0,12,91.55,15.5,197.86,229.6,26.6,1761.39
Lucknow,01-05-2022,5,680.92,0,4.11,117.3,6.44,64.9,72.84,14.95,961.46
Lucknow,02-05-2022,5,687.6,0,5.18,104.43,4.89,61.47,66.57,5.38,935.52
Lucknow,03-05-2022,5,714.3,0,5.4,108.72,7.75,58.16,64.6,16.09,975.02
Lucknow,04-05-2022,5,787.73,0,7.88,85.12,5.13,72.76,82.16,5.83,1046.61
Lucknow,05-05-2022,4,620.84,0,4.33,121.59,4.65,41.23,44.98,7.16,844.78
Lucknow,06-05-2022,5,794.41,0,7.2,95.84,7.75,68.79,81.57,18.49,1074.05
Lucknow,07-05-2022,4,741,0,6.43,84.4,6.32,49.15,63.26,17.48,968.04
Lucknow,08-05-2022,4,781.06,0,7.54,62.94,5.25,45.04,56.68,20.27,978.78
Lucknow,09-05-2022,4,640.87,0,5.4,68.66,3.99,26.07,31.12,13.93,790.04
Lucknow,10-05-2022,5,734.33,0,5.91,113.01,8.7,82.26,91.98,15.58,1051.77
Lucknow,11-05-2022,5,741,0,7.97,95.84,9.78,77.1,90.34,19.51,1041.54
Lucknow,12-05-2022,5,961.3,0,9.25,90.84,10.25,97.79,113.42,21.53,1304.38
Lucknow,13-05-2022,5,814.44,0,8.91,73.67,6.91,72.71,81.77,16.97,1075.38
Lucknow,14-05-2022,5,907.9,0,6.51,105.86,8.82,138.55,154.21,21.28,1343.13
Lucknow,15-05-2022,5,787.73,0,3.98,135.9,9.89,139.7,155.34,18.75,1251.29
Lucknow,16-05-2022,5,934.6,0,7.37,87.98,9.3,165.61,188.91,23.31,1417.08
Lucknow,17-05-2022,5,754.36,0,4.2,155.93,7.75,142.28,154.35,12.16,1231.03
Lucknow,18-05-2022,5,907.9,0,16.45,56.51,9.3,89.34,124.35,23.81,1227.66
Lucknow,19-05-2022,5,1121.52,0,22.28,38.98,10.61,117.36,171.21,28.63,1510.59
Lucknow,20-05-2022,5,854.49,0,6.85,103,10.49,124.87,158.74,20.52,1278.96
Lucknow,21-05-2022,5,767.71,0,6.94,113.01,10.85,132.29,171.59,19.51,1221.9
Lucknow,22-05-2022,5,814.44,0,5.91,94.41,8.23,143.3,175.64,23.31,1265.24
Lucknow,23-05-2022,5,680.92,0,4.88,123.02,7.33,82.01,93.44,15.96,1007.56
Lucknow,24-05-2022,5,881.2,0,13.71,55.07,6.97,78.12,95.35,14.57,1144.99
Lucknow,25-05-2022,5,1348.5,0,26.73,27.89,9.78,88.39,107.08,16.21,1624.58
Lucknow,26-05-2022,5,2483.37,9.16,54.15,0.05,29.09,169.09,237.51,67.89,3050.31
Lucknow,27-05-2022,5,1001.36,0,15.42,58.65,9.18,108.86,148.45,24.57,1366.49
Lucknow,28-05-2022,5,2082.82,0,44.55,23.6,20.27,190.55,254.25,35.97,2652.01
Lucknow,29-05-2022,5,961.3,0,14.05,55.79,9.3,132.36,187.1,27.11,1387.01
Lucknow,30-05-2022,5,801.09,0,4.03,124.45,7.63,108.13,124.3,15.58,1185.21
Lucknow,31-05-2022,5,1762.39,0.21,37.7,10.46,13.35,191,303.13,34.45,2352.69
Lucknow,01-06-2022,5,1174.93,0,14.39,58.65,8.46,172.35,230.52,18.49,1677.79
Lucknow,02-06-2022,5,1174.93,0,11.65,80.11,8.58,157.5,197.67,25.08,1655.52
Lucknow,03-06-2022,5,1735.69,0,37.36,32.9,30.52,174.77,293.65,34.96,2339.85
Lucknow,04-06-2022,5,1789.09,0,33.24,64.37,38.15,228.16,322.94,38,2513.95
Lucknow,05-06-2022,5,1615.52,0,37.01,41.13,35.29,183,246.63,37.49,2196.07
Lucknow,06-06-2022,5,1482.01,0,29.47,36.48,23.37,165.73,239.56,32.93,2009.55
Lucknow,07-06-2022,5,2082.82,0.01,58.26,15.38,48.16,158.74,293.04,80.05,2736.46
Lucknow,08-06-2022,5,1575.47,0,34.96,25.03,25.99,160.2,294.48,38.5,2154.63
Lucknow,09-06-2022,5,2670.29,0.45,60.32,4.69,41.96,229.79,400.78,44.08,3452.36
Lucknow,10-06-2022,5,2029.42,0.03,52.78,12.16,47.68,131.46,273.57,74.98,2622.08
Lucknow,11-06-2022,5,1348.5,0,31.19,45.78,28.85,135.51,290.16,28.37,1908.36
Lucknow,12-06-2022,5,694.27,0,4.5,147.34,15.5,163.93,263.34,19.51,1308.39
Lucknow,13-06-2022,5,801.09,0,13.54,97.27,22.41,149.69,280.33,25.33,1389.66
Lucknow,14-06-2022,4,600.81,0,15.08,67.95,17.88,44.77,98.57,18.75,863.81
Lucknow,15-06-2022,4,427.25,0,8.74,91.55,11.09,38.86,89.92,14.19,681.6
Lucknow,16-06-2022,2,403.88,0,10.02,69.38,15.14,16.31,31.08,12.41,558.22
Lucknow,17-06-2022,4,720.98,0,17.31,62.94,15.97,41.43,62.26,20.52,941.41
Lucknow,18-06-2022,3,487.33,0,13.19,70.1,19.55,23.84,34.7,14.44,663.15
Lucknow,19-06-2022,3,427.25,0,8.74,60.08,10.61,24.99,29.81,8.04,569.52
Lucknow,20-06-2022,5,647.54,0,11.48,69.38,9.3,51.04,61.82,9.5,860.06
Lucknow,21-06-2022,5,1522.06,0,33.24,31.47,16.69,87.25,113.91,29.64,1834.26
Lucknow,22-06-2022,5,580.79,0,7.8,78.68,7.45,53.46,67.24,20.01,815.43
Lucknow,23-06-2022,5,988.01,0,14.22,55.07,10.49,84.43,104.85,25.33,1282.4
Lucknow,24-06-2022,5,827.79,0,8.57,79.39,7.57,59.2,70.35,18.75,1071.62
Lucknow,25-06-2022,5,1028.06,0,6.77,105.86,7.75,93.55,104.54,16.72,1363.25
Lucknow,26-06-2022,4,594.14,0,3.73,115.87,6.38,31.28,34.76,10.77,796.93
Lucknow,27-06-2022,4,580.79,0,3.73,115.87,6.85,41.05,44.74,11.02,804.05
Lucknow,28-06-2022,4,720.98,0,7.63,65.09,8.82,35.38,39.12,8.99,886.01
Lucknow,29-06-2022,2,514.03,0,9.42,56.51,11.32,17.23,19.41,3.48,631.4
Lucknow,30-06-2022,3,714.3,0,10.97,25.75,7.87,22.01,24.72,4.88,810.5
Lucknow,01-07-2022,4,761.03,0,10.71,30.4,6.5,34.35,37.93,3.8,884.72
Lucknow,02-07-2022,5,1522.06,1.13,29.47,2.21,10.85,84.72,112.67,9.12,1772.23
Lucknow,03-07-2022,4,1001.36,0,6.85,52.93,4.89,46.74,51.29,6.14,1170.2
Lucknow,04-07-2022,4,754.36,0,9,52.21,4.41,41.03,49.87,7.35,918.23
Lucknow,05-07-2022,5,807.76,0,6.43,118.73,7.87,78.47,83.72,6.52,1109.5
Lucknow,06-07-2022,5,774.38,0,4.76,137.33,8.94,104.43,112.95,10.89,1153.68
Lucknow,07-07-2022,4,534.06,0,4.67,103,7.33,32.51,36.77,9.25,727.59
Lucknow,08-07-2022,5,654.22,0,8.65,91.55,7.45,63.79,74.2,16.21,916.07
Lucknow,09-07-2022,5,634.19,0,5.14,108.72,9.42,73.92,82.07,13.81,927.27
Lucknow,10-07-2022,2,494,0,5.27,66.52,5.01,19.45,24.11,10.26,624.62
Lucknow,11-07-2022,5,514.03,0,5.27,92.98,5.9,58.97,66,15.45,758.6
Lucknow,12-07-2022,5,554.08,0,5.57,108.72,7.39,50.34,56.47,12.54,795.11
Lucknow,13-07-2022,4,487.33,0,4.8,101.57,5.6,37.95,43.77,12.41,693.43
Lucknow,14-07-2022,4,480.65,0,4.54,107.29,8.34,25.7,30.94,13.93,671.39
Lucknow,15-07-2022,2,514.03,0,4.11,83.68,5.42,13.84,17.51,10.39,648.98
Lucknow,16-07-2022,4,520.71,0,6.34,110.15,9.66,42.12,45.84,7.41,742.23
Lucknow,17-07-2022,4,460.62,0,4.8,97.27,6.5,36.05,37.79,3.26,646.29
Lucknow,18-07-2022,4,403.88,0,4.46,79.39,4.95,29.54,34.41,14.19,570.82
Lucknow,19-07-2022,4,514.03,0,5.1,100.14,8.58,32.46,37.83,12.92,711.06
Lucknow,20-07-2022,5,674.25,0,7.28,74.39,10.37,61.24,66.43,9.37,903.33
Lucknow,22-07-2022,4,988.01,0.06,15.94,11.09,5.84,35.86,37.44,3.67,1097.91
Lucknow,23-07-2022,3,694.27,0,10.45,33.97,6.85,23.63,28.29,4.31,801.77
Lucknow,24-07-2022,3,594.14,0,6.6,57.94,6.68,24.5,26.05,3.77,719.68
Lucknow,25-07-2022,4,567.44,0,6,57.22,6.44,27.96,29.73,3.48,698.27
Lucknow,26-07-2022,4,687.6,0,6.34,75.1,6.2,48.67,50.05,2.34,876.3
Lucknow,27-07-2022,4,687.6,0,7.63,55.79,5.9,41.51,43.38,2.6,844.41
Lucknow,28-07-2022,4,587.46,0.01,14.22,19.67,8.94,28.2,36.13,5.76,700.39
Lucknow,29-07-2022,5,1735.69,3.97,31.53,1.29,10.73,126,154.19,9.37,2072.77
Lucknow,30-07-2022,5,1255.04,0.24,26.05,6.97,12.4,59.92,72.39,8.36,1441.37
Lucknow,31-07-2022,4,854.49,0.01,17.99,17.52,10.49,38.55,46.36,5,990.41
Lucknow,01-08-2022,5,1815.8,12.29,40.78,0.01,27.89,109.47,140.81,71.94,2218.99
Lucknow,02-08-2022,4,1028.06,0.24,28.1,6.97,12.16,47.39,67.48,8.99,1199.39
Lucknow,03-08-2022,3,500.68,0,10.37,27.18,5.9,21.76,26.69,4.81,597.39
Lucknow,04-08-2022,4,774.38,0,10.8,21.64,5.36,49.52,57.68,4.88,924.26
Lucknow,05-08-2022,4,1308.44,0.08,22.28,9.21,5.54,45.05,52.5,5.51,1448.61
Lucknow,06-08-2022,5,1895.9,6.31,27.08,0.23,8.23,146.92,186.97,16.47,2288.11
Lucknow,07-08-2022,5,907.9,0,7.71,52.21,4.17,51.73,60.23,5.76,1089.71
Lucknow,08-08-2022,4,727.65,0,10.37,26.82,4.35,33.25,41.75,6.46,850.65
Lucknow,09-08-2022,4,520.71,0,5.74,67.23,4.35,32.2,36.98,4.81,672.02
Lucknow,10-08-2022,3,427.25,0,4.67,85.12,6.08,24.26,29.5,10.77,587.65
Lucknow,11-08-2022,1,373.84,0,4.54,72.24,6.74,8.3,10.17,7.35,483.18
Lucknow,12-08-2022,3,393.87,0,3.81,98.71,7.63,21.72,25.45,8.87,560.06
Lucknow,13-08-2022,4,487.33,0,10.02,61.51,10.01,49.28,55.44,5.45,679.04
Lucknow,14-08-2022,5,667.57,0,5.91,85.83,5.01,77.44,81.23,3.8,926.79
Lucknow,15-08-2022,2,423.91,0,5.4,45.78,3.93,11.4,13.9,6.27,510.59
Lucknow,16-08-2022,3,387.19,0,3.94,87.26,8.94,20.05,21.7,2.79,531.87
Lucknow,17-08-2022,5,700.95,0.01,17.31,20.56,6.62,54.51,73.9,7.41,881.27
Lucknow,18-08-2022,5,1081.47,0.1,27.42,11.62,12.28,66.97,94.12,10.51,1304.49
Lucknow,19-08-2022,4,473.98,0,13.02,48.64,9.89,30.23,39.98,9.25,624.99
Lucknow,20-08-2022,5,814.44,0,19.19,41.13,23.84,64.58,71.91,5.07,1040.16
Lucknow,21-08-2022,3,654.22,0,8.23,33.26,3.58,22.96,25.87,3.26,751.38
Lucknow,22-08-2022,4,480.65,0,4.24,101.57,7.63,45.55,47.98,4.43,692.05
Lucknow,23-08-2022,4,460.62,0,5.57,75.1,5.3,34.01,39.09,5.26,624.95
Lucknow,24-08-2022,5,634.19,0,9.77,46.49,6.32,63.43,73.61,7.16,840.97
Lucknow,25-08-2022,5,1308.44,0.05,20.05,15.02,8.7,79.62,92.66,12.92,1537.46
Lucknow,26-08-2022,5,1895.9,0.27,28.1,7.06,11.8,133.7,157.92,9.5,2244.25
Lucknow,27-08-2022,5,1161.58,0,20.56,27.18,10.97,80.52,98.24,5.83,1404.88
Lucknow,28-08-2022,4,554.08,0,11.82,51.5,9.89,46.61,55.92,4.5,734.32
Lucknow,29-08-2022,4,720.98,0.01,16.96,20.56,13.71,40.91,47.23,7.28,867.64
Lucknow,30-08-2022,5,3044.13,21.01,50.72,0,36.72,223.09,282.72,74.98,3733.37
Lucknow,31-08-2022,5,1735.69,4.64,22.62,0.22,9.89,115.73,154.96,11.02,2054.77
Lucknow,01-09-2022,5,894.55,0.01,18.85,20.56,10.61,57.87,75.4,5.7,1083.55
Lucknow,02-09-2022,5,1815.8,20.12,20.22,0,14.31,115.49,139.89,22.29,2148.12
Lucknow,03-09-2022,4,794.41,0.01,19.19,20.38,12.76,45.54,56.56,5.64,954.49
Lucknow,04-09-2022,5,540.73,0,10.54,62.23,8.11,51.27,70.01,9.12,752.01
Lucknow,05-09-2022,5,1535.42,11.96,18.68,0.01,7.21,110.16,159.87,14.69,1858
Lucknow,06-09-2022,5,2750.4,23.69,31.19,0,18.12,193.53,254.62,24.83,3296.38
Lucknow,07-09-2022,5,2883.91,27.05,43.53,0,40.05,209.13,288.44,87.14,3579.25
Lucknow,08-09-2022,5,1001.36,0,8.48,58.65,5.6,61.42,69.9,6.08,1211.49
Lucknow,09-09-2022,5,961.3,0,9.34,47.21,5.54,60.8,70.23,5.76,1160.18
Lucknow,10-09-2022,5,767.71,0,9.85,38.98,5.25,64.27,74.51,6.02,966.59
Lucknow,11-09-2022,3,607.49,0,8.05,35.76,4.71,24.49,32.3,7.54,720.34
Lucknow,12-09-2022,4,547.41,0,3.9,87.98,4.53,29.26,32.35,5.57,711
Lucknow,13-09-2022,2,433.92,0,5.65,55.07,5.25,13.54,15.06,2.79,531.28
Lucknow,14-09-2022,4,594.14,0,7.63,52.21,6.97,33.41,34.19,1.79,730.34
Lucknow,15-09-2022,3,680.92,0.01,12.85,19.67,5.54,21.63,22.73,2.01,765.36
Lucknow,16-09-2022,1,534.06,0,7.54,22.17,3.93,9.68,10.12,1.09,588.59
Lucknow,17-09-2022,5,1121.52,0.5,18.34,3.62,6.38,58.72,68.39,6.9,1284.37
Lucknow,18-09-2022,5,1121.52,0.05,17.14,13.23,7.51,90.71,110.82,8.11,1369.09
Lucknow,19-09-2022,5,1428.6,4.25,15.59,0.25,5.9,112.34,136.18,14.19,1717.3
Lucknow,20-09-2022,5,934.6,0,8.57,56.51,5.19,84.72,93.68,6.46,1189.73
Lucknow,21-09-2022,4,854.49,0,8.65,41.13,5.19,48.75,53.23,4.24,1015.68
Lucknow,22-09-2022,4,647.54,0,10.02,33.26,6.74,30.09,32.27,3.2,763.12
